BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH, PRIORITY, SPEC, CWP,SCHEDULE,CLASS,j
PIPING/7052/J01/26-2,3,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888A.01-2,-,AB0,1,None,3000,
PIPING/7052/J01/26-2,4,PSLAAGATZZAACZ~1,1,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1""",1,ea,1,FITTINGS,PK101XA-CCW-3888A.01-2,-,AB0,1,None,3000,
PIPING/7052/J01/26-2,5,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-3888A.01-2,-,AB0,1,XS,150,
PIPING/7052/J01/26-2,6,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-3888A.01-2,-,AB0,1,XS,150,
PIPING/7052/J01/26-2,7,XSH10-C-A-G-4.0-NA-CS_26-2~1,1,"- XSH10-C-A-G-4.0-NA-CS 1""",1,ea,1,SUPPORTS,PK101XA-CCW-3888A.01-2,-,AB0,1,None,,
PIPING/7052/J01/26-3,1,PFCCADAAACAACZ~1,1,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1""",1,ea,1,FLANGES,PK101XA-CCW-3888A.01-3,-,AB0,1,XS,150,
PIPING/7052/J01/63-1,1,PPAACABZACMAFZ~1 1/2,1 1/2,"- PIPE; SMLS; ASME B36.10M; PE; XS; LTS ASTM A333 GR 6 - L11NE1J 1 1/2""",0.7,ft,1,PIPE,PK102XA-T-400089.01-1,-,DB1,1,XS,,
PIPING/7052/J01/63-1,2,VGSDJBQMNAZ003~1 1/2,1 1/2,"- GYBCAA GATE VALVE; API CL 800; SW; LTCS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: DB1:L20KE1HT - L20KE1HT 1 1/2""",1,ea,1,VALVES / IN-LINE ITEMS,PK102XA-T-400089.01-1,-,DB1,1,None,800,
PIPING/7052/J01/63-1,3,PFCCADAAACMAFZ~1 1/2,1 1/2,"- FLG SW; RF; ASME B16.5; CL 150; XS; LTS ASTM A350 GR LF2 CL 1 - L40BE3BN 1 1/2""",1,ea,1,FLANGES,PK102XA-T-400089.01-1,-,DB1,1,XS,150,
PIPING/7052/J01/63-1,4,PFCCADAAACMAFZ~1 1/2,1 1/2,"- FLG SW; RF; ASME B16.5; CL 150; XS; LTS ASTM A350 GR LF2 CL 1 - L40BE3BN 1 1/2""",1,ea,1,FLANGES,PK102XA-T-400089.01-1,-,DB1,1,XS,150,
PIPING/7052/J01/63-1,5,PFCCADAAACMAFZ~1 1/2,1 1/2,"- FLG SW; RF; ASME B16.5; CL 150; XS; LTS ASTM A350 GR LF2 CL 1 - L40BE3BN 1 1/2""",1,ea,1,FLANGES,PK102XA-T-400089.01-1,-,DB1,1,XS,150,
PIPING/7052/J01/63-1,6,PPAACABZBKMAFZ~1 1/2,1 1/2,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; LTS ASTM A333 GR 6 - L11LE1J 1 1/2""",0.7,ft,1,PIPE,PK102XA-T-400089.01-1,-,DB1,1,160,,
PIPING/7052/J01/63-1,7,PSTAAGATZZMAFZ~1 1/2X1 1/2,1 1/2X1 1/2,"- TEE; ASME B16.11; SW; CL 3000; LTS ASTM A350 GR LF2 CL 1 - L31SED 1 1/2X1 1/2""",1,ea,1,FITTINGS,PK102XA-T-400089.01-1,-,DB1,1,None,3000,
PIPING/7052/J01/63-2,1,VGQDJBQMNAZ002~3/4,3/4,"- GYBCAE GATE VALVE; API CL 800; SW X FNPT; LTCS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: DB1:L20KE7HT - L20KE7HT 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK102XA-T-400089.01-2,-,DB1,1,None,800,
PIPING/7052/J01/63-2,2,PFCCADAAACMAFZ~1 1/2,1 1/2,"- FLG SW; RF; ASME B16.5; CL 150; XS; LTS ASTM A350 GR LF2 CL 1 - L40BE3BN 1 1/2""",1,ea,1,FLANGES,PK102XA-T-400089.01-2,-,DB1,1,XS,150,
PIPING/7052/J01/63-2,3,PWSCERQACAMBFZ~1 1/2X3/4,1 1/2X3/4,"- SWG NIP CONC SMLS; MSS SP-95; PBE; XS; LTS ASTM A420 GR WPL6 - L55NE1VA 1 1/2X3/4""",1,ea,1,FITTINGS,PK102XA-T-400089.01-2,-,DB1,1,XS,,
PIPING/7052/J01/63-3,1,PFCCADAAACMAFZ~1 1/2,1 1/2,"- FLG SW; RF; ASME B16.5; CL 150; XS; LTS ASTM A350 GR LF2 CL 1 - L40BE3BN 1 1/2""",1,ea,1,FLANGES,PK102XA-T-400089.01-3,-,DB1,1,XS,150,
PIPING/7052/J01/63-4,1,PFCCADAAACMAFZ~1 1/2,1 1/2,"- FLG SW; RF; ASME B16.5; CL 150; XS; LTS ASTM A350 GR LF2 CL 1 - L40BE3BN 1 1/2""",1,ea,1,FLANGES,PK102XA-T-400089.01-4,-,DB1,1,XS,150,
PIPING/7052/J01/64-1,1,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PK103XA-CS-97376.01-1,-,AB1,1,XS,150,
PIPING/7052/J01/64-1,2,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PK103XA-CS-97376.01-1,-,AB1,1,XS,,
PIPING/7052/J01/64-1,3,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PK103XA-CS-97376.01-1,-,AB1,1,XS,150,
PIPING/7052/J01/64-2,1,PPAACABZACABBZ~3/4,3/4,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 3/4""",0.5,ft,1,PIPE,PK103XA-CS-97376.01-2,-,AB1,1,XS,,
PIPING/7052/J01/64-2,2,VGQDJBQAIAZ011~3/4,3/4,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK103XA-CS-97376.01-2,-,AB1,1,None,800,
PIPING/7052/J01/64-2,3,PFBCADAAZZAACZ~2,2,"- FLG BLIND; RF; ASME B16.5; CL 150; CS ASTM A105N - L43BA3 2""",1,ea,1,FLANGES,PK103XA-CS-97376.01-2,-,AB1,1,None,150,
PIPING/7052/J01/74-1,1,PPAACAAZBBSAEZ~8,8,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 8""",3.8,ft,1,PIPE,PK104XA-CNV-301.01-1,-,N,1,10,,
PIPING/7052/J01/74-1,2,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-301.01-1,-,N,1,None,150,
PIPING/7052/J01/74-1,3,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-301.01-1,-,N,1,None,150,
PIPING/7052/J01/74-2,1,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-301.01-2,-,N,1,None,150,
PIPING/7052/J01/74-2,2,PPAACAAZBESAFZ_74-2_45~8,8,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 40; AL ASTM B241 6063-T1 8""",1,ea,1,PIPE,PK104XA-CNV-301.01-2,-,N,1,40,,
PIPING/7052/J01/74-2,3,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-301.01-2,-,N,1,None,150,
PIPING/7052/J01/74-3,1,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-301.01-3,-,N,1,None,150,
PIPING/7052/J01/74-3,2,PPAACAAZBESAFZ_74-3_30~8,8,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 40; AL ASTM B241 6063-T1 8""",1,ea,1,PIPE,PK104XA-CNV-301.01-3,-,N,1,40,,
PIPING/7052/J01/74-3,3,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-301.01-3,-,N,1,None,150,
PIPING/7052/J01/74-4,1,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-301.01-4,-,N,1,None,150,
PIPING/7052/J01/74-4,2,PPAACAAZBBSAEZ~8,8,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 8""",6.2,ft,1,PIPE,PK104XA-CNV-301.01-4,-,N,1,10,,
PIPING/7052/J01/74-4,3,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-301.01-4,-,N,1,None,150,
PIPING/7052/J01/76-1,1,PFLAADAAXASADZ~2 1/2,2 1/2,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 2 1/2""",1,ea,1,FLANGES,PK104XA-CNV-310.01-1,-,N,1,None,150,
PIPING/7052/J01/76-1,2,PFLAADAAXASADZ~2 1/2,2 1/2,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 2 1/2""",1,ea,1,FLANGES,PK104XA-CNV-310.01-1,-,N,1,None,150,
PIPING/7052/J01/76-1,3,PPAACAAZBESAFZ_76-1_45~2 1/2,2 1/2,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 40; AL ASTM B241 6063-T1 2 1/2""",1,ea,1,PIPE,PK104XA-CNV-310.01-1,-,N,1,40,,
PIPING/7052/J01/77-1,2,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.01-1,-,N,1,None,150,
PIPING/7052/J01/77-1,3,PPAACAAZBESAFZ_77-1_30~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 40; AL ASTM B241 6063-T1 10""",1,ea,1,PIPE,PK104XA-CNV-325.01-1,-,N,1,40,,
PIPING/7052/J01/77-1,4,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.01-1,-,N,1,None,150,
PIPING/7052/J01/77-2,1,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.01-2,-,N,1,None,150,
PIPING/7052/J01/77-2,2,PPAACAAZHASAEZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; 0.200 IN WALL; AL ASTM B241 6063-T6 10""",20,ft,1,PIPE,PK104XA-CNV-325.01-2,-,N,1,None,,
PIPING/7052/J01/77-2,3,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.01-2,-,N,1,None,150,
PIPING/7052/J01/86-1,1,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-1603.01-1,-,N,1,None,150,
PIPING/7052/J01/86-1,2,PPAACAAZHASAEZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; 0.200 IN WALL; AL ASTM B241 6063-T6 10""",16.1,ft,1,PIPE,PK104XA-CNV-1603.01-1,-,N,1,None,,
PIPING/7052/J01/86-1,3,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-1603.01-1,-,N,1,None,150,
PIPING/7052/J01/86-2,1,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-1603.01-2,-,N,1,None,150,
PIPING/7052/J01/86-2,2,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-1603.01-2,-,N,1,None,150,
PIPING/7052/J01/86-2,3,PPAACAAZBESAFZ_86-2_45~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 40; AL ASTM B241 6063-T1 10""",1,ea,1,PIPE,PK104XA-CNV-1603.01-2,-,N,1,40,,
PIPING/7052/J01/86-3,1,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-1603.01-3,-,N,1,None,150,
PIPING/7052/J01/86-3,2,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-1603.01-3,-,N,1,None,150,
PIPING/7052/J01/86-3,3,PPAACAAZBESAFZ_86-3_45~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 40; AL ASTM B241 6063-T1 10""",1,ea,1,PIPE,PK104XA-CNV-1603.01-3,-,N,1,40,,
PIPING/7052/J03/65-1,1,POSSESTZZZAACZ~20X3/4,20X3/4,"- SOCKOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBDT 20X3/4""",1,ea,1,FITTINGS,PK103XA-CW-4494.01-1,-,AB0,1,None,3000,
PIPING/7052/J03/65-1,2,VGQDJBQAIAZ011~3/4,3/4,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK103XA-CW-4494.01-1,-,AB0,1,None,800,
PIPING/7052/J03/65-1,3,PFACADAAACAACZ~1 1/2,1 1/2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 1 1/2""",1,ea,1,FLANGES,PK103XA-CW-4494.01-1,-,AB0,1,XS,150,
PIPING/7052/J03/65-1,4,PWLCAEAABAAABZ~20,20,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 20""",1,ea,1,FITTINGS,PK103XA-CW-4494.01-1,-,AB0,1,STD,,
PIPING/7052/J03/65-1,5,POWWESZABBAACZ~20X1 1/2,20X1 1/2,"- WELDOLET; MSS SP-97; STD WT X XS; CS ASTM A105N - L56NA1H 20X1 1/2""",1,ea,1,FITTINGS,PK103XA-CW-4494.01-1,-,AB0,1,STD,,
PIPING/7052/J03/65-1,6,PWREAEAABAAABZ~20X18,20X18,"- RED ECC; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L55MA1DB 20X18""",1,ea,1,FITTINGS,PK103XA-CW-4494.01-1,-,AB0,1,STD,,
PIPING/7052/J03/65-1,7,PPAACABZBKABBZ~3/4,3/4,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 3/4""",0.4,ft,1,PIPE,PK103XA-CW-4494.01-1,-,AB0,1,160,,
PIPING/7052/J03/65-1,8,PPAACAAZABABBZ~20,20,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 20""",1,ft,1,PIPE,PK103XA-CW-4494.01-1,-,AB0,1,STD,,
PIPING/7052/J03/65-1,9,PFACADAAABAACZ~20,20,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 20""",1,ea,1,FLANGES,PK103XA-CW-4494.01-1,-,AB0,1,STD,150,
PIPING/7052/J03/66-1,1,PWLCAEAABAAABZ~18,18,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 18""",1,ea,1,FITTINGS,PK103XA-CW-4528.01-1,-,AB0,1,STD,,
PIPING/7052/J03/66-1,2,PWLCAEAABAAABZ~18,18,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 18""",1,ea,1,FITTINGS,PK103XA-CW-4528.01-1,-,AB0,1,STD,,
PIPING/7052/J03/66-1,3,VGQDJBQAIAZ011~3/4,3/4,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK103XA-CW-4528.01-1,-,AB0,1,None,800,
PIPING/7052/J03/66-1,4,PFACADAAACAACZ~1 1/2,1 1/2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 1 1/2""",1,ea,1,FLANGES,PK103XA-CW-4528.01-1,-,AB0,1,XS,150,
PIPING/7052/J03/66-1,5,PFACADAAABAACZ~18,18,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 18""",1,ea,1,FLANGES,PK103XA-CW-4528.01-1,-,AB0,1,STD,150,
PIPING/7052/J03/66-1,6,PPAACAAZABABBZ~18,18,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 18""",5,ft,1,PIPE,PK103XA-CW-4528.01-1,-,AB0,1,STD,,
PIPING/7052/J03/66-1,7,POSSESTZZZAACZ~18X3/4,18X3/4,"- SOCKOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBDT 18X3/4""",1,ea,1,FITTINGS,PK103XA-CW-4528.01-1,-,AB0,1,None,3000,
PIPING/7052/J03/66-1,8,POWWESZABBAACZ~18X1 1/2,18X1 1/2,"- WELDOLET; MSS SP-97; STD WT X XS; CS ASTM A105N - L56NA1H 18X1 1/2""",1,ea,1,FITTINGS,PK103XA-CW-4528.01-1,-,AB0,1,STD,,
PIPING/7052/J03/66-1,9,PPAACABZBKABBZ~3/4,3/4,"- PIPE; SMLS; ASME B36.10M; PE; SCH 160; CS ASTM A106 GR B - L11LA1A 3/4""",0.4,ft,1,PIPE,PK103XA-CW-4528.01-1,-,AB0,1,160,,
PIPING/7052/J03/66-1,10,PFACADAAABAACZ~18,18,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 18""",1,ea,1,FLANGES,PK103XA-CW-4528.01-1,-,AB0,1,STD,150,
PIPING/7052/J03/67-1,1,PWLCAEAABAAABZ~10,10,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 10""",1,ea,1,FITTINGS,PK103XA-CW-97424.01-1,-,AB0,1,STD,,
PIPING/7052/J03/67-1,2,PFACADAAABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 10""",1,ea,1,FLANGES,PK103XA-CW-97424.01-1,-,AB0,1,STD,150,
PIPING/7052/J03/67-1,3,PWLCAEAABAAABZ~10,10,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 10""",1,ea,1,FITTINGS,PK103XA-CW-97424.01-1,-,AB0,1,STD,,
PIPING/7052/J03/67-1,4,PPAACAAZABABBZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 10""",21.6,ft,1,PIPE,PK103XA-CW-97424.01-1,-,AB0,1,STD,,
PIPING/7052/J03/67-1,5,XT10S-3-S-E-K-20.0-CS_67-1~6,6,"- XT10S-3-S-E-K-20.0-CS 6""",1,ea,1,SUPPORTS,PK103XA-CW-97424.01-1,-,AB0,1,None,,
PIPING/7052/J03/68-1,2,PWLCAEAABAAABZ~12,12,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 12""",1,ea,1,FITTINGS,PK103XA-PL-4396.01-1,-,AF1,1,STD,,
PIPING/7052/J03/68-1,3,VGQDJBQAIAZ011~3/4,3/4,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK103XA-PL-4396.01-1,-,AF1,1,None,800,
PIPING/7052/J03/68-1,5,PFACADABABAACZ~12,12,"- FLG WN; RF; ASME B16.5; CL 300; STD WT; CS ASTM A105N - L40FA3DM 12""",1,ea,1,FLANGES,PK103XA-PL-4396.01-1,-,AF1,1,STD,300,
PIPING/7052/J03/68-1,6,PFACADABACAACZ~16,16,"- FLG WN; RF; ASME B16.5; CL 300; XS; CS ASTM A105N - L40FA3DN 16""",1,ea,1,FLANGES,PK103XA-PL-4396.01-1,-,AF1,1,XS,300,
PIPING/7052/J03/68-1,8,POSSESTZZZAACZ~12X3/4,12X3/4,"- SOCKOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBDT 12X3/4""",1,ea,1,FITTINGS,PK103XA-PL-4396.01-1,-,AF1,1,None,3000,
PIPING/7052/J03/68-1,9,PWTBAEAABAAABZ~12X10,12X10,"- TEE RED; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L51MA1D 12X10""",1,ea,1,FITTINGS,PK103XA-PL-4396.01-1,-,AF1,1,STD,,
PIPING/7052/J03/68-1,10,PPAACAAZABABBZ~12,12,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 12""",11.4,ft,1,PIPE,PK103XA-PL-4396.01-1,-,AF1,1,STD,,
PIPING/7052/J03/68-1,11,PPAACABZACABBZ~3/4,3/4,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 3/4""",0.4,ft,1,PIPE,PK103XA-PL-4396.01-1,-,AF1,1,XS,,
PIPING/7052/J03/68-1,12,PWRCAEAACBAABZ~16X12,16X12,"- RED CONC; ASME B16.9; BE; XS X STD WT; CS ASTM A234 GR WPB - L55NA1DA 16X12""",1,ea,1,FITTINGS,PK103XA-PL-4396.01-1,-,AF1,1,STD,,
PIPING/7052/J03/68-1,13,PWLCAEAABAAABZ~12,12,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 12""",1,ea,1,FITTINGS,PK103XA-PL-4396.01-1,-,AF1,1,STD,,
PIPING/7052/J03/68-2,1,PPAACAAZABABBZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 10""",9.6,ft,1,PIPE,PK103XA-PL-4396.01-2,-,AF1,1,STD,,
PIPING/7052/J03/68-2,4,PFACADABABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 300; STD WT; CS ASTM A105N - L40FA3DM 10""",1,ea,1,FLANGES,PK103XA-PL-4396.01-2,-,AF1,1,STD,300,
PIPING/7052/J03/68-2,7,PWLCAEAABAAABZ~10,10,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 10""",1,ea,1,FITTINGS,PK103XA-PL-4396.01-2,-,AF1,1,STD,,
PIPING/7052/J03/69-1,1,PFCCADABACAACZ~1 1/2,1 1/2,"- FLG SW; RF; ASME B16.5; CL 300; XS; CS ASTM A105N - L40FA3BN 1 1/2""",1,ea,1,FLANGES,PK103XA-PL-4398.01-1,-,AF1,1,XS,300,
PIPING/7052/J03/69-1,2,PFCCADABACAACZ~1 1/2,1 1/2,"- FLG SW; RF; ASME B16.5; CL 300; XS; CS ASTM A105N - L40FA3BN 1 1/2""",1,ea,1,FLANGES,PK103XA-PL-4398.01-1,-,AF1,1,XS,300,
PIPING/7052/J03/69-1,3,PSLAAGATZZAACZ~1 1/2,1 1/2,"- ELL 90-DEG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L30SBDB 1 1/2""",1,ea,1,FITTINGS,PK103XA-PL-4398.01-1,-,AF1,1,None,3000,
PIPING/7052/J03/69-1,4,PSTAAGATZZAACZ~1 1/2X1 1/2,1 1/2X1 1/2,"- TEE; ASME B16.11; SW; CL 3000; CS ASTM A105N - L31SBD 1 1/2X1 1/2""",1,ea,1,FITTINGS,PK103XA-PL-4398.01-1,-,AF1,1,None,3000,
PIPING/7052/J03/69-1,5,PPAACABZACABBZ~1 1/2,1 1/2,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 1 1/2""",8.6,ft,1,PIPE,PK103XA-PL-4398.01-1,-,AF1,1,XS,,
PIPING/7052/J03/69-1,6,PSEAAGATZZAACZ~1 1/2,1 1/2,"- CPLG; ASME B16.11; SW; CL 3000; CS ASTM A105N - L34SBDH 1 1/2""",1,ea,1,FITTINGS,PK103XA-PL-4398.01-1,-,AF1,1,None,3000,
PIPING/7052/J03/69-2,1,PFBCADABZZAACZ~1 1/2,1 1/2,"- FLG BLIND; RF; ASME B16.5; CL 300; CS ASTM A105N - L43FA3 1 1/2""",1,ea,1,FLANGES,PK103XA-PL-4398.01-2,-,AF1,1,None,300,
PIPING/7052/J03/70-1,1,PWLCAEAABAAABZ~12,12,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 12""",1,ea,1,FITTINGS,PK103XA-PL-97368.01-1,-,AF1,1,STD,,
PIPING/7052/J03/70-1,2,PFACADABACAACZ~1 1/2,1 1/2,"- FLG WN; RF; ASME B16.5; CL 300; XS; CS ASTM A105N - L40FA3DN 1 1/2""",1,ea,1,FLANGES,PK103XA-PL-97368.01-1,-,AF1,1,XS,300,
PIPING/7052/J03/70-1,3,PPAACAAZABABBZ~12,12,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 12""",15.4,ft,1,PIPE,PK103XA-PL-97368.01-1,-,AF1,1,STD,,
PIPING/7052/J03/70-1,4,PWLCAEAABAAABZ~12,12,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 12""",1,ea,1,FITTINGS,PK103XA-PL-97368.01-1,-,AF1,1,STD,,
